598,-1,887.56,25.63,32.25,41.65,0.06
598,-1,1002.21,96.70,24.25,52.97,0.05
599,-1,642.63,107.51,66.89,164.53,0.99
599,-1,1691.58,588.90,146.80,367.39,0.93
599,-1,666.77,44.06,42.80,96.61,0.91
599,-1,1145.27,320.71,77.27,140.41,0.28
599,-1,623.84,32.55,39.23,96.05,0.27
599,-1,663.61,42.05,46.09,116.55,0.14
599,-1,1000.84,95.83,26.12,83.90,0.12
599,-1,621.76,27.04,64.06,126.51,0.09
599,-1,1145.60,329.82,98.66,214.33,0.09
599,-1,872.38,15.37,25.16,54.97,0.07
599,-1,640.60,107.36,65.57,163.87,0.05
599,-1,1696.99,585.30,147.53,371.40,0.05
600,-1,644.77,104.85,64.22,168.05,0.99
600,-1,667.46,42.27,41.97,99.27,0.91
600,-1,1690.90,594.08,150.72,362.55,0.82
600,-1,1142.25,325.27,87.18,209.41,0.36
600,-1,622.86,33.94,37.31,88.24,0.30
600,-1,1146.54,317.16,75.08,131.85,0.22
600,-1,664.39,41.88,45.72,132.36,0.15
600,-1,1719.21,696.68,96.36,257.45,0.12
600,-1,1133.43,439.64,38.15,90.02,0.09
600,-1,991.29,9.11,30.40,80.51,0.08
600,-1,656.92,17.80,50.59,99.73,0.08
600,-1,1136.84,427.34,60.84,107.93,0.07
600,-1,1697.82,608.10,148.13,348.86,0.06
600,-1,1258.03,377.02,35.49,100.80,0.06
600,-1,642.32,102.83,65.54,171.05,0.06
600,-1,876.39,15.63,24.44,54.69,0.06
601,-1,642.17,95.19,67.28,181.65,0.98
601,-1,1679.60,625.87,151.84,327.89,0.80
601,-1,668.65,43.84,40.26,96.20,0.65
601,-1,623.90,37.47,34.06,83.07,0.43
601,-1,657.30,40.75,54.84,179.92,0.24
601,-1,937.22,40.58,40.89,99.07,0.11
601,-1,484.33,492.77,47.83,109.35,0.11
601,-1,922.25,3.67,100.16,135.26,0.11
601,-1,988.70,13.69,41.31,134.03,0.11
601,-1,666.45,42.55,42.60,107.88,0.09
601,-1,1703.76,672.99,106.37,277.93,0.09
601,-1,887.42,22.83,27.83,49.02,0.09
601,-1,929.50,24.35,62.50,133.28,0.09
601,-1,1255.15,378.04,35.93,96.60,0.08
601,-1,1139.56,334.16,77.44,198.96,0.08
601,-1,638.82,86.83,70.98,193.84,0.08
601,-1,909.78,2.17,25.10,71.28,0.07
601,-1,621.23,37.78,60.18,137.95,0.07
601,-1,927.03,42.49,35.20,93.20,0.06
601,-1,955.73,30.87,41.16,105.32,0.06
601,-1,502.67,517.23,27.85,72.87,0.05
601,-1,962.89,5.16,92.53,142.08,0.05
602,-1,641.38,91.61,68.05,185.34,0.98
602,-1,1671.70,596.51,161.23,351.12,0.62
602,-1,667.96,43.52,40.89,99.57,0.59
602,-1,662.63,41.86,48.73,173.94,0.40
602,-1,624.05,37.53,34.03,83.23,0.39
602,-1,1668.20,597.94,157.94,211.77,0.21
602,-1,993.38,7.08,30.55,106.50,0.19
602,-1,639.44,73.14,70.70,215.44,0.14
602,-1,883.34,20.15,29.99,35.84,0.14
602,-1,905.40,3.05,26.91,66.81,0.13
602,-1,1134.30,314.35,84.12,219.43,0.13
602,-1,488.48,506.41,41.40,88.19,0.11
602,-1,978.80,4.60,48.66,138.85,0.10
602,-1,620.12,38.23,48.80,122.20,0.08
602,-1,889.64,16.34,28.80,57.47,0.08
602,-1,930.93,40.34,38.05,88.98,0.08
602,-1,873.70,2.07,57.11,57.01,0.08
602,-1,924.41,2.10,33.19,75.10,0.07
602,-1,669.35,39.89,39.75,85.07,0.07
602,-1,1721.40,695.57,82.40,256.60,0.07
602,-1,922.84,3.42,102.70,129.66,0.07
602,-1,897.03,3.36,27.05,51.13,0.06
602,-1,1677.74,618.01,160.96,332.77,0.05
603,-1,641.08,70.71,69.20,208.88,0.97
603,-1,1670.07,601.03,159.75,345.30,0.59
603,-1,667.24,41.66,42.11,99.61,0.50
603,-1,906.88,1.39,27.89,60.34,0.50
603,-1,924.55,3.34,22.69,69.58,0.32
603,-1,991.51,3.66,31.28,85.73,0.23
603,-1,623.33,36.67,34.42,84.79,0.23
603,-1,1143.02,320.94,67.15,207.13,0.16
603,-1,484.66,493.09,48.05,108.66,0.16
603,-1,657.75,8.20,48.01,103.58,0.14
603,-1,643.49,48.16,68.67,232.45,0.12
603,-1,661.10,40.57,50.10,164.14,0.12
603,-1,928.98,0.82,30.88,58.98,0.10
603,-1,911.07,2.67,27.88,66.78,0.08
603,-1,992.68,3.86,37.38,139.18,0.08
603,-1,1668.54,604.77,152.92,235.76,0.07
603,-1,951.63,2.75,50.39,82.58,0.06
603,-1,668.57,38.27,40.99,90.01,0.06
603,-1,623.26,13.90,88.20,179.16,0.06
604,-1,642.65,66.74,67.23,210.71,0.97
604,-1,667.32,42.55,41.63,99.10,0.43
604,-1,1665.05,557.51,161.99,285.75,0.37
604,-1,623.08,37.24,35.11,85.82,0.32
604,-1,662.00,41.02,49.41,183.63,0.28
604,-1,907.72,1.30,26.37,57.65,0.18
604,-1,657.90,5.01,48.49,107.19,0.16
604,-1,487.94,504.18,41.99,90.12,0.14
604,-1,635.22,42.21,72.19,240.21,0.13
604,-1,992.17,3.99,31.81,87.80,0.09
604,-1,1128.07,321.59,84.09,211.58,0.08
604,-1,947.61,4.69,51.38,76.39,0.08
604,-1,618.81,37.51,54.42,135.71,0.07
604,-1,941.35,5.65,65.78,127.92,0.07
604,-1,1208.98,377.72,36.70,58.58,0.06
604,-1,663.73,37.36,46.17,97.65,0.06
604,-1,987.58,2.83,43.21,144.16,0.05
605,-1,641.85,99.26,66.96,174.93,0.99
605,-1,668.27,42.92,40.06,97.40,0.84
605,-1,623.19,37.45,35.83,89.89,0.63
605,-1,1669.16,588.23,153.77,235.42,0.42
605,-1,654.68,11.76,52.10,113.18,0.27
605,-1,908.17,1.73,23.26,56.32,0.22
605,-1,484.32,492.68,48.43,109.95,0.17
605,-1,1130.00,316.37,76.18,210.75,0.15
605,-1,634.37,64.54,70.89,221.28,0.14
605,-1,1138.11,398.23,48.47,133.16,0.14
605,-1,665.98,38.43,46.20,172.79,0.12
605,-1,621.48,37.96,46.79,113.49,0.11
605,-1,669.85,44.31,37.60,101.59,0.09
605,-1,626.79,12.04,83.75,155.02,0.09
605,-1,638.00,37.24,41.94,99.45,0.08
605,-1,923.71,1.87,24.17,71.99,0.07
605,-1,1207.08,378.55,36.85,56.05,0.06
605,-1,1114.68,378.40,60.37,148.14,0.05
606,-1,641.07,100.40,66.64,173.44,0.99
606,-1,1672.28,590.65,139.84,329.53,0.96
606,-1,667.74,45.20,40.27,94.27,0.81
606,-1,623.50,37.78,35.35,88.91,0.66
606,-1,657.24,37.39,53.33,153.39,0.35
606,-1,1129.72,309.75,76.20,218.71,0.26
606,-1,659.50,12.80,46.00,104.04,0.24
606,-1,484.47,492.65,48.20,110.05,0.17
606,-1,1206.32,378.15,31.98,62.90,0.16
606,-1,907.99,1.38,25.35,57.87,0.15
606,-1,1141.27,247.85,33.23,77.87,0.13
606,-1,621.85,38.54,45.37,107.97,0.12
606,-1,635.71,92.85,69.40,188.74,0.11
606,-1,631.94,33.73,67.09,103.19,0.10
606,-1,667.87,44.84,39.68,85.93,0.07
606,-1,1670.31,584.48,150.89,338.42,0.06
606,-1,1125.50,294.12,69.92,153.73,0.05
607,-1,641.64,102.69,65.76,169.83,0.99
607,-1,1671.51,557.08,139.72,361.58,0.98
607,-1,667.52,44.35,40.52,104.80,0.69
607,-1,1133.04,305.38,68.73,223.68,0.53
607,-1,623.22,36.29,37.12,89.98,0.48
607,-1,653.81,30.56,57.16,161.15,0.32
607,-1,652.04,13.73,53.43,104.66,0.30
607,-1,909.30,1.21,25.60,57.34,0.21
607,-1,489.43,505.35,40.66,89.56,0.20
607,-1,1017.03,0.68,32.66,108.56,0.14
607,-1,630.51,33.59,68.81,103.67,0.13
607,-1,664.97,42.99,43.59,89.97,0.12
607,-1,1203.44,373.61,37.76,66.91,0.12
607,-1,991.82,4.17,33.99,110.90,0.11
607,-1,646.30,64.34,65.16,209.64,0.09
607,-1,622.97,35.47,41.36,104.27,0.09
607,-1,1134.88,293.17,62.52,135.56,0.08
607,-1,1006.67,0.82,30.96,109.44,0.08
607,-1,939.78,1.33,93.23,135.37,0.07
607,-1,1671.97,556.45,146.14,379.38,0.06
607,-1,1134.88,316.16,61.86,210.81,0.06
608,-1,641.12,96.17,66.00,177.67,0.98
608,-1,1671.89,565.78,129.64,341.18,0.90
608,-1,1133.26,302.00,67.59,226.45,0.70
608,-1,666.46,45.94,41.95,111.18,0.42
608,-1,622.70,34.79,39.16,92.97,0.37
608,-1,1676.28,668.61,109.42,226.47,0.36
608,-1,649.70,12.04,57.64,127.73,0.25
608,-1,646.58,49.01,62.71,218.32,0.21
608,-1,490.03,506.02,39.92,88.92,0.20
608,-1,908.54,1.05,25.16,52.81,0.18
608,-1,630.85,28.12,76.98,163.25,0.16
608,-1,1204.75,374.13,34.17,66.53,0.14
608,-1,991.50,4.16,33.13,108.22,0.11
608,-1,483.94,494.07,59.62,128.30,0.09
608,-1,664.73,42.15,47.39,163.46,0.09
608,-1,926.40,2.07,98.25,108.21,0.09
608,-1,1133.10,307.08,58.93,221.17,0.07
608,-1,621.87,32.58,50.26,112.02,0.07
608,-1,1671.42,559.50,136.81,364.88,0.07
608,-1,656.59,7.81,48.93,106.62,0.06
608,-1,1015.41,0.33,35.39,111.75,0.06
608,-1,481.02,493.03,48.26,71.57,0.05
609,-1,641.44,99.31,65.61,172.77,0.98
609,-1,1669.21,555.27,130.36,341.29,0.98
609,-1,1133.48,314.35,66.93,214.98,0.56
609,-1,663.50,47.78,45.28,94.51,0.43
609,-1,1679.23,667.06,107.96,226.49,0.32
609,-1,648.81,33.52,62.24,171.15,0.27
609,-1,652.44,13.46,54.17,112.72,0.25
609,-1,908.70,1.52,24.04,51.92,0.25
609,-1,623.13,36.05,38.25,89.91,0.22
609,-1,492.60,510.45,38.75,84.82,0.15
609,-1,1205.24,375.48,34.88,70.47,0.15
609,-1,633.43,55.44,71.73,226.41,0.13
609,-1,927.44,3.05,90.13,123.62,0.09
609,-1,484.49,495.67,60.29,119.74,0.08
609,-1,481.38,496.74,48.34,72.28,0.08
609,-1,660.38,40.62,51.39,208.76,0.07
609,-1,993.40,4.01,33.00,109.08,0.07
609,-1,624.68,17.75,63.98,111.08,0.07
609,-1,623.18,11.35,86.19,167.32,0.07
609,-1,1131.64,300.53,55.83,225.23,0.06
609,-1,1202.48,372.98,49.29,101.95,0.05
610,-1,640.59,91.41,66.76,181.43,0.98
610,-1,1666.71,554.69,129.36,359.64,0.96
610,-1,1126.50,304.00,76.94,228.03,0.88
610,-1,1679.06,668.52,105.20,241.02,0.37
610,-1,655.68,41.51,55.15,197.60,0.35
610,-1,663.39,47.16,45.36,95.02,0.35
610,-1,623.24,38.17,37.78,88.23,0.31
610,-1,654.13,14.97,51.19,109.32,0.25
610,-1,1203.80,370.58,40.84,80.46,0.21
610,-1,906.51,2.17,26.53,75.13,0.20
610,-1,889.39,16.83,23.28,58.64,0.14
610,-1,622.46,14.97,87.92,171.65,0.13
610,-1,493.43,512.00,37.50,81.97,0.13
610,-1,1665.38,554.85,132.18,294.46,0.12
610,-1,635.67,55.58,70.33,225.74,0.09
610,-1,1194.21,364.79,53.54,127.23,0.08
610,-1,481.36,497.89,48.21,68.78,0.08
610,-1,484.39,495.78,61.24,120.79,0.07
610,-1,911.08,0.87,25.30,49.95,0.07
610,-1,1124.08,309.62,81.99,221.92,0.07
610,-1,992.99,6.24,34.18,108.07,0.06
610,-1,928.44,3.29,90.58,124.03,0.06
610,-1,625.24,32.33,73.12,107.73,0.05
610,-1,1012.96,0.71,30.24,111.21,0.05
610,-1,647.86,9.69,59.22,118.61,0.05
610,-1,896.53,19.51,27.86,63.47,0.05
611,-1,640.62,90.10,66.54,183.29,0.98
611,-1,1663.08,553.36,132.02,361.41,0.97
611,-1,1114.07,301.88,78.71,230.28,0.85
611,-1,664.49,45.20,43.70,89.50,0.33
611,-1,657.21,9.02,47.76,106.60,0.31
611,-1,907.83,1.92,28.06,71.63,0.25
611,-1,623.72,39.20,37.81,86.45,0.24
611,-1,1192.70,359.05,53.01,135.08,0.21
611,-1,654.57,43.89,55.67,220.43,0.20
611,-1,491.79,508.59,40.10,86.09,0.16
611,-1,484.46,496.26,61.78,120.77,0.11
611,-1,934.35,2.14,82.43,132.14,0.11
611,-1,992.38,4.03,34.28,110.97,0.10
611,-1,481.38,497.51,48.73,70.43,0.10
611,-1,1118.27,309.82,71.35,220.36,0.09
611,-1,630.44,21.83,76.75,157.98,0.09
611,-1,1198.14,367.60,47.41,77.99,0.07
611,-1,1012.30,0.11,31.02,113.40,0.06
611,-1,909.67,0.95,25.85,50.62,0.06
611,-1,636.61,68.14,69.77,213.39,0.05
611,-1,662.67,40.63,46.47,108.67,0.05
612,-1,1657.13,552.55,138.20,365.66,0.99
612,-1,640.83,98.44,66.93,175.95,0.98
612,-1,1112.13,295.00,82.40,223.65,0.92
612,-1,663.48,46.94,44.89,89.92,0.68
612,-1,656.03,8.19,49.06,107.43,0.45
612,-1,623.97,39.39,38.92,85.56,0.22
612,-1,1202.42,360.61,43.09,80.98,0.14
612,-1,907.85,2.02,28.44,75.85,0.13
612,-1,634.94,79.27,71.47,205.72,0.13
612,-1,631.14,23.94,74.69,121.87,0.12
612,-1,491.12,512.71,42.01,78.27,0.08
612,-1,1140.82,270.79,31.96,53.61,0.08
612,-1,993.45,4.08,33.63,105.60,0.08
612,-1,664.81,46.16,46.67,171.84,0.08
612,-1,484.05,495.91,65.04,127.83,0.07
612,-1,664.30,44.03,43.24,86.51,0.07
612,-1,480.88,495.33,50.04,70.34,0.06
612,-1,1117.29,294.78,78.67,215.48,0.06
612,-1,1189.23,348.68,59.34,157.29,0.05
612,-1,623.24,35.26,51.27,106.54,0.05
613,-1,1656.16,551.05,134.60,371.72,0.99
613,-1,639.00,95.75,68.78,181.69,0.94
613,-1,1108.89,295.79,78.77,209.20,0.80
613,-1,663.80,40.10,45.28,96.84,0.63
613,-1,638.04,2.72,67.20,129.76,0.27
613,-1,630.67,37.66,75.68,254.90,0.23
613,-1,993.16,3.08,33.12,105.89,0.16
613,-1,622.56,24.48,62.43,124.11,0.13
613,-1,1182.06,350.81,67.05,147.93,0.09
613,-1,490.28,511.36,40.63,75.95,0.08
613,-1,1113.50,295.31,71.13,208.05,0.08
613,-1,653.50,4.25,52.90,118.30,0.08
613,-1,1066.36,275.15,53.89,155.69,0.07
613,-1,481.40,496.94,47.96,67.01,0.06
613,-1,665.08,45.26,43.67,91.13,0.05
614,-1,1652.38,551.28,135.97,368.80,0.99
614,-1,640.42,104.69,67.65,173.73,0.97
614,-1,664.08,39.96,44.76,94.77,0.74
614,-1,1106.57,303.34,81.55,203.86,0.53
614,-1,646.98,2.34,58.89,128.55,0.42
614,-1,624.02,31.25,53.87,111.07,0.33
614,-1,629.23,39.65,76.40,254.65,0.20
614,-1,992.13,2.50,33.02,111.58,0.17
614,-1,486.85,499.90,43.32,88.09,0.09
614,-1,630.68,9.90,71.41,126.39,0.09
614,-1,1113.09,314.57,72.47,188.82,0.09
614,-1,625.08,35.44,43.60,102.55,0.06
614,-1,1183.24,346.77,66.11,97.83,0.06
614,-1,656.08,3.95,49.99,110.12,0.06
614,-1,665.56,40.20,43.61,87.00,0.06
614,-1,1141.26,287.07,28.69,37.08,0.06
615,-1,1650.93,553.18,132.01,366.28,0.99
615,-1,640.15,108.60,67.81,174.37,0.97
615,-1,1106.87,295.16,78.05,206.88,0.87
615,-1,665.25,44.49,43.60,91.60,0.75
615,-1,652.24,5.12,53.22,116.97,0.42
615,-1,625.12,17.69,70.17,126.76,0.26
615,-1,1186.81,354.56,62.41,138.65,0.19
615,-1,636.26,46.20,71.34,241.49,0.17
615,-1,1067.33,274.88,50.72,153.46,0.13
615,-1,992.67,2.52,36.48,109.40,0.12
615,-1,492.90,513.09,37.21,78.79,0.10
615,-1,666.48,41.57,43.11,85.38,0.08
615,-1,1142.01,289.19,27.68,27.33,0.08
615,-1,1109.37,298.73,74.00,199.09,0.07
615,-1,625.74,32.20,43.14,99.12,0.07
615,-1,1090.54,276.64,71.37,154.70,0.07
615,-1,483.37,498.33,46.44,66.39,0.06
615,-1,1197.15,360.04,51.24,87.67,0.06
615,-1,647.34,7.20,56.97,109.57,0.05
616,-1,1647.80,550.68,130.06,364.87,0.99
616,-1,640.13,101.78,68.44,179.09,0.94
616,-1,1102.43,295.41,81.59,201.62,0.74
616,-1,664.02,40.71,45.54,92.87,0.74
616,-1,651.45,8.88,53.18,111.22,0.40
616,-1,994.24,4.47,35.33,106.74,0.32
616,-1,634.24,50.79,75.43,237.86,0.18
616,-1,1721.45,739.92,70.44,173.60,0.13
616,-1,625.31,8.90,65.42,121.82,0.12
616,-1,491.53,511.16,38.85,81.38,0.08
616,-1,659.73,39.61,50.05,119.85,0.08
616,-1,1185.66,352.26,63.74,143.17,0.08
616,-1,1106.33,299.43,77.17,192.22,0.07
616,-1,1092.33,277.43,68.50,150.44,0.06
616,-1,1003.51,2.32,42.92,111.74,0.05
616,-1,1205.15,356.20,42.36,85.41,0.05
616,-1,988.10,1.81,43.21,139.42,0.05
617,-1,1642.99,548.93,133.37,365.40,0.99
617,-1,640.90,106.68,68.80,173.71,0.97
617,-1,1098.66,301.31,83.77,200.06,0.76
617,-1,665.42,41.07,44.90,95.80,0.67
617,-1,642.51,10.48,62.64,126.01,0.35
617,-1,634.64,63.00,75.19,227.45,0.16
617,-1,995.31,2.62,40.29,109.88,0.16
617,-1,627.51,21.47,50.23,110.32,0.09
617,-1,1102.55,306.52,78.59,189.58,0.08
617,-1,1011.52,3.09,33.67,110.79,0.08
617,-1,663.73,39.18,46.38,106.22,0.08
617,-1,493.33,513.75,36.72,78.60,0.07
617,-1,651.42,6.45,52.72,116.46,0.07
617,-1,628.97,26.15,77.85,180.86,0.06
617,-1,1184.19,350.58,64.41,147.56,0.05
617,-1,1090.02,279.43,69.92,150.92,0.05
617,-1,1206.41,355.64,40.72,84.56,0.05
618,-1,1633.25,544.58,143.31,370.51,1.00
618,-1,642.10,110.89,67.77,175.53,0.99
618,-1,667.31,42.95,43.81,95.02,0.88
618,-1,1100.88,297.14,77.95,200.80,0.86
618,-1,636.72,15.33,67.29,113.26,0.32
618,-1,662.26,29.98,48.66,182.58,0.24
618,-1,663.57,28.27,46.11,97.59,0.13
618,-1,624.03,28.03,56.92,125.93,0.10
618,-1,658.24,7.01,45.78,88.22,0.08
618,-1,488.87,504.40,41.13,83.23,0.08
618,-1,637.10,99.21,69.22,186.86,0.07
618,-1,1103.56,300.43,74.34,192.21,0.07
618,-1,1017.54,1.29,26.93,77.97,0.05
619,-1,1626.69,543.79,149.37,368.55,0.99
619,-1,643.50,111.64,67.04,175.39,0.99
619,-1,669.57,43.90,42.24,98.54,0.94
619,-1,1100.07,295.47,77.01,198.83,0.64
619,-1,628.68,23.65,72.60,101.65,0.22
619,-1,666.18,35.63,45.12,170.12,0.15
619,-1,654.94,8.74,48.59,102.71,0.14
619,-1,666.41,43.37,43.74,85.75,0.14
619,-1,1093.51,289.91,86.79,213.84,0.09
619,-1,625.65,40.61,39.27,84.19,0.09
619,-1,996.79,8.18,32.60,106.50,0.08
619,-1,492.75,511.82,38.01,80.51,0.08
619,-1,482.45,497.41,47.69,69.20,0.07
619,-1,1075.35,242.67,69.55,184.45,0.07
619,-1,1010.89,3.84,31.19,105.53,0.06
619,-1,640.56,103.87,64.40,178.69,0.05
620,-1,643.63,111.70,66.83,177.04,0.99
620,-1,1624.33,542.08,141.66,359.12,0.99
620,-1,670.77,45.62,42.06,98.59,0.96
620,-1,669.38,46.09,42.85,139.04,0.14
620,-1,1097.20,291.28,75.50,193.41,0.12
620,-1,624.52,27.22,75.02,91.97,0.12
620,-1,995.22,6.39,28.88,69.72,0.11
620,-1,656.10,8.86,48.25,105.02,0.08
620,-1,912.38,40.45,31.13,77.29,0.08
620,-1,492.91,512.23,37.99,80.73,0.08
620,-1,641.83,107.84,66.19,181.10,0.06
620,-1,482.27,498.10,48.08,66.20,0.06
620,-1,1624.95,539.82,149.08,365.03,0.06
620,-1,484.07,495.41,64.23,126.32,0.05
621,-1,644.33,111.55,66.85,175.95,0.99
621,-1,1616.97,536.82,143.90,345.53,0.99
621,-1,671.30,46.74,42.20,94.97,0.97
621,-1,1094.56,290.23,80.58,200.19,0.78
621,-1,996.38,5.97,27.38,102.02,0.19
621,-1,669.06,45.17,43.99,160.70,0.13
621,-1,1089.95,280.87,87.62,218.68,0.11
621,-1,1082.30,274.86,72.70,156.32,0.09
621,-1,913.26,1.59,26.50,44.93,0.08
621,-1,1624.71,563.61,148.71,325.89,0.07
621,-1,988.81,3.40,42.59,142.73,0.07
621,-1,662.50,24.80,44.61,94.93,0.07
621,-1,624.24,40.50,45.06,94.86,0.06
621,-1,642.04,108.62,66.87,179.09,0.06
621,-1,489.46,509.22,40.23,77.30,0.06
621,-1,995.63,4.28,25.26,79.93,0.06
621,-1,1023.80,76.90,23.57,65.73,0.05
621,-1,644.84,47.17,32.41,89.10,0.05
622,-1,1613.96,535.39,136.94,343.81,0.99
622,-1,645.80,111.51,65.85,175.07,0.99
622,-1,672.36,47.09,41.10,86.47,0.96
622,-1,1091.17,285.50,81.48,198.72,0.48
622,-1,993.98,6.52,30.37,108.30,0.41
622,-1,628.16,47.77,35.21,89.33,0.17
622,-1,672.14,46.37,41.67,109.97,0.14
622,-1,1614.78,534.63,151.18,347.67,0.08
622,-1,972.90,4.11,84.48,135.97,0.07
622,-1,994.02,4.16,27.63,87.98,0.07
622,-1,989.68,2.75,40.86,139.80,0.07
622,-1,1010.74,5.95,29.91,107.75,0.07
622,-1,489.13,508.22,40.01,76.78,0.07
622,-1,922.52,1.58,24.39,56.31,0.06
622,-1,647.80,108.07,65.25,179.22,0.06
622,-1,1088.95,279.36,83.76,222.01,0.06
622,-1,643.02,47.77,32.72,90.42,0.06
622,-1,1020.64,4.16,31.29,106.70,0.05
623,-1,1610.79,534.12,130.82,343.04,1.00
623,-1,645.93,110.88,66.57,177.84,0.99
623,-1,672.63,47.80,41.92,84.16,0.97
623,-1,1090.85,288.35,81.03,213.88,0.90
623,-1,993.59,6.84,29.29,105.29,0.24
623,-1,672.14,47.57,42.46,98.09,0.10
623,-1,1093.29,292.16,78.66,202.90,0.07
623,-1,487.62,505.78,42.21,80.65,0.06
623,-1,644.30,107.71,66.48,179.51,0.06
623,-1,979.55,8.18,48.06,138.71,0.05
623,-1,624.80,45.82,44.20,94.05,0.05
624,-1,1606.31,533.40,135.83,344.46,1.00
624,-1,646.94,111.00,65.11,177.87,0.99
624,-1,672.77,47.00,43.37,91.26,0.97
624,-1,671.48,48.30,44.20,153.41,0.20
624,-1,626.87,49.24,35.62,84.55,0.09
624,-1,1084.25,242.03,87.87,255.95,0.07
624,-1,673.03,47.73,41.24,82.02,0.07
624,-1,643.19,105.64,64.55,182.68,0.07
624,-1,1108.61,218.20,40.70,98.98,0.06
624,-1,919.54,39.92,26.61,78.17,0.05
625,-1,1603.30,532.91,134.12,346.66,1.00
625,-1,645.64,111.02,65.72,175.87,0.99
625,-1,671.98,46.45,44.44,90.89,0.97
625,-1,910.94,61.10,28.42,61.52,0.50
625,-1,1090.47,290.28,66.49,200.92,0.47
625,-1,995.65,10.91,24.70,73.36,0.18
625,-1,912.05,1.22,24.05,49.98,0.14
625,-1,671.84,48.70,44.41,103.90,0.14
625,-1,922.71,1.56,19.50,49.18,0.12
625,-1,1099.16,277.68,57.93,127.82,0.11
625,-1,924.74,68.92,20.99,56.99,0.11
625,-1,667.38,45.82,49.42,222.38,0.10
625,-1,912.28,65.77,24.66,56.78,0.09
625,-1,994.23,2.62,34.19,118.14,0.08
625,-1,642.28,104.85,66.05,181.19,0.08
625,-1,909.74,50.16,34.91,86.84,0.07
625,-1,1084.85,283.61,75.65,212.62,0.07
625,-1,624.31,49.18,36.59,74.12,0.06
625,-1,925.84,39.02,27.07,84.73,0.06
626,-1,1594.98,531.75,141.39,346.38,1.00
626,-1,645.58,112.14,65.40,176.47,0.99
626,-1,672.31,44.04,45.57,96.12,0.98
626,-1,1085.15,285.56,71.69,204.03,0.97
626,-1,911.99,53.77,30.95,70.95,0.26
626,-1,626.15,46.67,34.51,82.98,0.17
626,-1,673.37,45.17,44.27,84.53,0.12
626,-1,992.49,7.53,35.13,128.05,0.11
626,-1,1080.32,286.67,79.16,207.74,0.10
626,-1,995.17,7.89,26.59,78.86,0.10
626,-1,978.08,70.21,25.47,80.37,0.10
626,-1,920.01,41.75,33.10,86.11,0.09
626,-1,643.66,107.29,64.55,180.10,0.07
626,-1,930.62,32.47,36.04,97.77,0.05
627,-1,1589.85,530.67,144.19,347.56,1.00
627,-1,671.57,43.43,47.49,98.39,0.98
627,-1,645.65,111.92,65.59,177.51,0.98
627,-1,1085.48,289.46,71.96,200.30,0.96
627,-1,911.06,54.61,31.66,67.31,0.37
627,-1,623.97,47.71,37.50,84.57,0.37
627,-1,992.54,5.02,35.87,128.82,0.14
627,-1,661.57,40.68,57.30,221.43,0.12
627,-1,995.32,7.81,27.16,79.18,0.11
627,-1,623.26,47.04,49.74,104.67,0.10
627,-1,669.79,43.98,48.97,87.55,0.10
627,-1,1080.30,285.65,79.50,206.76,0.10
627,-1,635.71,95.02,73.57,202.24,0.09
627,-1,922.01,16.23,31.06,101.82,0.08
627,-1,1192.70,358.45,56.76,122.72,0.08
627,-1,913.14,40.32,31.54,79.55,0.07
627,-1,980.58,83.25,22.08,64.93,0.06
627,-1,931.46,32.93,33.59,95.48,0.06
627,-1,1163.15,345.73,86.50,165.97,0.06
628,-1,1589.53,531.31,138.63,346.38,1.00
628,-1,672.40,42.69,46.74,104.92,0.99
628,-1,645.76,117.46,63.42,174.11,0.97
628,-1,1087.97,290.16,67.41,196.57,0.95
628,-1,991.55,5.73,36.33,130.94,0.39
628,-1,627.80,46.79,35.77,89.80,0.31
628,-1,915.32,53.89,27.37,71.29,0.21
628,-1,1191.49,360.02,57.93,122.51,0.12
628,-1,997.21,2.19,29.34,80.15,0.11
628,-1,913.40,39.17,51.91,86.22,0.11
628,-1,644.59,111.82,65.95,189.93,0.10
628,-1,671.26,46.27,47.90,108.66,0.10
628,-1,918.93,16.90,29.77,102.37,0.09
628,-1,992.75,13.18,31.41,110.50,0.08
628,-1,624.71,46.22,50.72,115.37,0.08
628,-1,1085.49,286.29,70.95,203.18,0.08
628,-1,1160.82,342.65,91.02,177.05,0.06
628,-1,980.51,26.89,33.07,112.79,0.06
629,-1,1589.16,530.13,134.21,346.01,1.00
629,-1,672.23,43.87,47.63,104.65,0.99
629,-1,645.85,116.84,63.44,177.13,0.98
629,-1,1085.13,290.99,67.86,195.44,0.96
629,-1,991.66,5.53,35.64,133.85,0.42
629,-1,915.55,53.80,27.48,70.81,0.28
629,-1,631.14,48.36,35.88,93.63,0.18
629,-1,1196.36,363.18,53.10,124.39,0.13
629,-1,913.49,39.40,50.00,85.68,0.12
629,-1,642.95,111.27,65.46,195.85,0.11
629,-1,993.28,2.67,28.71,85.09,0.10
629,-1,979.64,22.06,31.88,119.37,0.09
629,-1,1079.12,291.43,71.48,195.17,0.09
629,-1,1004.75,4.72,28.07,113.93,0.08
629,-1,921.82,5.91,54.31,118.20,0.07
629,-1,671.52,44.75,48.16,109.88,0.07
629,-1,1086.74,243.78,19.03,61.29,0.07
629,-1,667.72,477.60,36.51,99.23,0.06
629,-1,984.80,9.90,45.65,128.28,0.06
629,-1,1109.94,274.88,47.30,166.76,0.06
629,-1,984.02,71.18,26.15,74.01,0.06
629,-1,1043.42,7.01,43.96,127.28,0.05
